x1;x2;x3;pred
-1.5058876438173192;3.164591661547453;3.976232858198772;3.4563761534090194
0.621892874838741;3.7508737315015077;6.396892061626008;3.573458329183814
3.4375729793788694;4.605821639647017;9.917133569402374;7.5035977737052555
-2.3612555739998586;3.8391469795313387;5.481190216820108;8.344178981609375
-0.08473547753425324;3.2856928185986276;6.135091620022688;8.425915010734354
0.6775631717693789;2.488490052912331;7.28591101216504;9.149482843018001
0.5191439252335543;3.7977404916364756;9.509386304798143;9.89148427329361
-1.1485458242816042;2.9164720520035843;12.843972612289026;10.16729470575602
2.9607734174230287;4.275817314911858;2.2986171906904334;10.308908360092264
1.332581949045013;2.213123711610653;2.6262336315662242;10.320725089434294
-0.815281155301866;3.74382184353309;0.29893227579130865;10.800610349613802
-1.7154882041825374;5.603158491617467;7.740353198973045;11.028660629008582
-1.4807851053440428;3.268642635457627;5.058429397921344;11.319560201042655
-1.4037654046381052;3.9310002978010594;5.514003274420972;11.418931550994436
-0.5826531362376237;3.832346045410528;9.726343434773462;11.672470299756414
-2.405474507722818;5.034283975859599;5.468098608137739;11.775936417765525
0.5682083756036695;2.5387687893640107;7.933987297064847;12.25494494961915
-0.7663053930621998;3.525146711395222;12.093984350456097;12.41473604691137
0.6070877908869878;5.365539020523109;4.429766685406321;12.617582765231987
-3.101187478816471;3.8610755346273837;7.2787231676404724;12.6604590143073
-2.3319325854343558;1.2949913343261095;9.138034146627172;12.670898384366357
2.036232142052686;4.127437577827394;6.738948667010325;12.680729099605722
0.07483931720756899;2.602844227667908;6.276921485851336;12.734322460190883
-1.1228594338009652;3.201027192329663;7.3185960776492385;12.81525539006609
-3.2671349387848005;3.310415148767432;9.568149973980939;12.893127340264089
-0.712540992898098;3.3021472972571373;10.559872308762483;12.959075504060129
1.6854840539851597;2.911315731772862;7.9562791807942235;13.18792887677095
-5.5736537830304735;2.8725439734704716;9.639599362341631;13.192959710868415
3.2030616824105165;3.307763275880384;10.420316410503872;13.211093473190155
1.0507766314747886;4.282931361704667;7.742744344786223;13.34408710544513
0.749173352867284;3.155666367179723;3.3136932657242353;13.57545073683492
1.8920887723533035;3.45939876238197;6.87619029277727;13.677404896624763
0.582606576251211;2.557944816515478;14.311129112101995;13.70317872456209
2.057671522726573;3.757829152444787;3.3382478251468557;13.778574540537438
0.5362529696052433;4.679813221529523;10.648662180438274;13.806587643909939
-1.9372916549132013;3.3558022691841383;10.966974025818738;13.925419269703015
1.6912846183573638;3.410524091426147;12.28974497431307;13.97750620240376
2.783370447091887;3.6742159927938385;9.474743265822639;14.09805376329133
2.0267051064302586;3.790893108200044;9.90067566191737;14.151111346107488
0.7062565215449875;4.312253098649086;6.728253530360421;14.30898037311584
5.23877817857237;3.295951323330087;11.832694996456308;14.393437795276647
-1.2644357148108836;2.9128055309378817;2.228300163944887;14.397173053462886
-0.19785289677268322;2.073452350115544;4.60167266178232;14.486366498109838
0.9622547370203;2.8122491486147485;4.996361694758417;14.684749515242741
-0.11341321722998977;3.904821964696173;7.018137323687953;14.827822241268912
-4.157502896238608;3.6820472184550144;5.444971505472994;14.831984248486002
0.46665510624012185;3.4998005271370127;4.851728665882712;14.852435644753886
0.40001569138054116;2.545839090171072;8.446130649930907;14.869521494907648
-1.5302736238406662;3.0599630137697096;5.395206287092967;14.896664253032544
0.04538955053270488;4.2013586427381435;10.759520399323046;14.902769473458099
1.481165094498084;4.0230827831150675;8.871584679184533;14.90940775092612
-1.7159705867085;3.4848892847075383;9.542377618624792;14.93299102668119
